Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Full_Address,Coords
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA RUTA AL SOL,UNO,5 AVENIDA 3-9 ZONA 6 GUATEMALA,DIESEL,36.14,A,"5 AVENIDA 3-9 ZONA 6 GUATEMALA, GUATEMALA","(15.80576, -91.31943)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA SABANA,SHELL,5 AVENIDA 3-9 ZONA 6 GUATEMALA,DIESEL,33.75,A,"5 AVENIDA 3-9 ZONA 6 GUATEMALA, GUATEMALA","(14.76017, -90.98821)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA SABANA,SHELL,5 AVENIDA 3-9 ZONA 6 GUATEMALA,DIESEL,33.75,A,"5 AVENIDA 3-9 ZONA 6 GUATEMALA, GUATEMALA","(15.80576, -91.31943)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA RUTA AL SOL,UNO,5 AVENIDA 3-9 ZONA 6 GUATEMALA,REGULAR,33.14,A,"5 AVENIDA 3-9 ZONA 6 GUATEMALA, GUATEMALA","(14.76017, -90.98821)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA RUTA AL SOL,UNO,5 AVENIDA 3-9 ZONA 6 GUATEMALA,REGULAR,33.14,A,"5 AVENIDA 3-9 ZONA 6 GUATEMALA, GUATEMALA","(15.80576, -91.31943)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA SABANA,SHELL,5 AVENIDA 3-9 ZONA 6 GUATEMALA,REGULAR,33.14,A,"5 AVENIDA 3-9 ZONA 6 GUATEMALA, GUATEMALA","(14.76017, -90.98821)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA SABANA,SHELL,5 AVENIDA 3-9 ZONA 6 GUATEMALA,REGULAR,33.14,A,"5 AVENIDA 3-9 ZONA 6 GUATEMALA, GUATEMALA","(15.80576, -91.31943)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA RUTA AL SOL,UNO,5 AVENIDA 3-9 ZONA 6 GUATEMALA,SUPER,36.14,A,"5 AVENIDA 3-9 ZONA 6 GUATEMALA, GUATEMALA","(14.76017, -90.98821)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA RUTA AL SOL,UNO,5 AVENIDA 3-9 ZONA 6 GUATEMALA,SUPER,36.14,A,"5 AVENIDA 3-9 ZONA 6 GUATEMALA, GUATEMALA","(15.80576, -91.31943)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA SABANA,SHELL,5 AVENIDA 3-9 ZONA 6 GUATEMALA,SUPER,36.14,A,"5 AVENIDA 3-9 ZONA 6 GUATEMALA, GUATEMALA","(14.76017, -90.98821)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA SABANA,SHELL,5 AVENIDA 3-9 ZONA 6 GUATEMALA,SUPER,36.14,A,"5 AVENIDA 3-9 ZONA 6 GUATEMALA, GUATEMALA","(15.80576, -91.31943)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA SIERRA,SHELL,5 AVENIDA 4-10 ZONA 1 GUATEMALA,DIESEL,34.9,A,"5 AVENIDA 4-10 ZONA 1 GUATEMALA, GUATEMALA","(14.76459, -90.99159)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA SIERRA,SHELL,5 AVENIDA 4-10 ZONA 1 GUATEMALA,REGULAR,36.75,A,"5 AVENIDA 4-10 ZONA 1 GUATEMALA, GUATEMALA","(14.76459, -90.99159)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA SIERRA,SHELL,5 AVENIDA 4-10 ZONA 1 GUATEMALA,SUPER,34.9,A,"5 AVENIDA 4-10 ZONA 1 GUATEMALA, GUATEMALA","(14.76459, -90.99159)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA SUPER 13,SHELL,5 AVENIDA 4-10 ZONA 2 GUATEMALA,DIESEL,34.16,A,"5 AVENIDA 4-10 ZONA 2 GUATEMALA, GUATEMALA","(14.76018, -90.98821)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA SUPER 13,SHELL,5 AVENIDA 4-10 ZONA 2 GUATEMALA,REGULAR,34.16,A,"5 AVENIDA 4-10 ZONA 2 GUATEMALA, GUATEMALA","(14.76018, -90.98821)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA SUPER 13,SHELL,5 AVENIDA 4-10 ZONA 2 GUATEMALA,SUPER,34.9,A,"5 AVENIDA 4-10 ZONA 2 GUATEMALA, GUATEMALA","(14.76018, -90.98821)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA TEBAIDA,TEXACO,5 AVENIDA 4-10 ZONA 3 GUATEMALA,DIESEL,37.2,A,"5 AVENIDA 4-10 ZONA 3 GUATEMALA, GUATEMALA","(14.53842, -91.68656)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA TEBAIDA,TEXACO,5 AVENIDA 4-10 ZONA 3 GUATEMALA,REGULAR,37.2,A,"5 AVENIDA 4-10 ZONA 3 GUATEMALA, GUATEMALA","(14.53842, -91.68656)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA TEBAIDA,TEXACO,5 AVENIDA 4-10 ZONA 3 GUATEMALA,SUPER,35.17,A,"5 AVENIDA 4-10 ZONA 3 GUATEMALA, GUATEMALA","(14.53842, -91.68656)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA UNION SERVICENTRO,TEXACO,5 AVENIDA 4-11 ZONA 9 GUATEMALA,DIESEL,35.55,A,"5 AVENIDA 4-11 ZONA 9 GUATEMALA, GUATEMALA","(14.76459, -90.99159)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA UNION SERVICENTRO,TEXACO,5 AVENIDA 4-11 ZONA 9 GUATEMALA,REGULAR,35.55,A,"5 AVENIDA 4-11 ZONA 9 GUATEMALA, GUATEMALA","(14.76459, -90.99159)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA UNION SERVICENTRO,TEXACO,5 AVENIDA 4-11 ZONA 9 GUATEMALA,SUPER,35.88,A,"5 AVENIDA 4-11 ZONA 9 GUATEMALA, GUATEMALA","(14.76459, -90.99159)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VARIANTE,DON ARTURO,5 AVENIDA 4-12 ZONA 3 GUATEMALA,DIESEL,35.17,A,"5 AVENIDA 4-12 ZONA 3 GUATEMALA, GUATEMALA","(14.7602, -90.98823)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VARIANTE,DON ARTURO,5 AVENIDA 4-12 ZONA 3 GUATEMALA,REGULAR,37.1,A,"5 AVENIDA 4-12 ZONA 3 GUATEMALA, GUATEMALA","(14.7602, -90.98823)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VARIANTE,DON ARTURO,5 AVENIDA 4-12 ZONA 3 GUATEMALA,SUPER,34.16,A,"5 AVENIDA 4-12 ZONA 3 GUATEMALA, GUATEMALA","(14.7602, -90.98823)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VEGA SUPIA,SHELL,5 AVENIDA 4-12 ZONA 4 GUATEMALA,DIESEL,35.88,A,"5 AVENIDA 4-12 ZONA 4 GUATEMALA, GUATEMALA","(14.7602, -90.98823)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VEGA SUPIA,SHELL,5 AVENIDA 4-12 ZONA 4 GUATEMALA,REGULAR,36.5,A,"5 AVENIDA 4-12 ZONA 4 GUATEMALA, GUATEMALA","(14.7602, -90.98823)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VEGA SUPIA,SHELL,5 AVENIDA 4-12 ZONA 4 GUATEMALA,SUPER,37.1,A,"5 AVENIDA 4-12 ZONA 4 GUATEMALA, GUATEMALA","(14.7602, -90.98823)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VENTEITA,SHELL,5 AVENIDA 4-13 ZONA 10 GUATEMALA,DIESEL,35.55,A,"5 AVENIDA 4-13 ZONA 10 GUATEMALA, GUATEMALA","(14.7602, -90.98823)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VENTEITA,SHELL,5 AVENIDA 4-13 ZONA 10 GUATEMALA,REGULAR,36.5,A,"5 AVENIDA 4-13 ZONA 10 GUATEMALA, GUATEMALA","(14.7602, -90.98823)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VENTEITA,SHELL,5 AVENIDA 4-13 ZONA 10 GUATEMALA,SUPER,35.17,A,"5 AVENIDA 4-13 ZONA 10 GUATEMALA, GUATEMALA","(14.7602, -90.98823)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VICTORIA,DON ARTURO,5 AVENIDA 4-14 ZONA 2 GUATEMALA,DIESEL,37.1,A,"5 AVENIDA 4-14 ZONA 2 GUATEMALA, GUATEMALA","(16.91764, -89.8967)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VICTORIA,DON ARTURO,5 AVENIDA 4-14 ZONA 2 GUATEMALA,REGULAR,34.72,A,"5 AVENIDA 4-14 ZONA 2 GUATEMALA, GUATEMALA","(16.91764, -89.8967)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VICTORIA,DON ARTURO,5 AVENIDA 4-14 ZONA 2 GUATEMALA,SUPER,35.88,A,"5 AVENIDA 4-14 ZONA 2 GUATEMALA, GUATEMALA","(16.91764, -89.8967)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VICTORIA DE FLORENCIA,TEXACO,5 AVENIDA 4-14 ZONA 4 GUATEMALA,DIESEL,34.16,A,"5 AVENIDA 4-14 ZONA 4 GUATEMALA, GUATEMALA","(16.91764, -89.8967)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VICTORIA DE FLORENCIA,TEXACO,5 AVENIDA 4-14 ZONA 4 GUATEMALA,REGULAR,37.2,A,"5 AVENIDA 4-14 ZONA 4 GUATEMALA, GUATEMALA","(16.91764, -89.8967)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VICTORIA DE FLORENCIA,TEXACO,5 AVENIDA 4-14 ZONA 4 GUATEMALA,SUPER,36.14,A,"5 AVENIDA 4-14 ZONA 4 GUATEMALA, GUATEMALA","(16.91764, -89.8967)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VIGA,PUMA,5 AVENIDA 4-15 ZONA 18 GUATEMALA,DIESEL,37.2,A,"5 AVENIDA 4-15 ZONA 18 GUATEMALA, GUATEMALA","(14.30399, -90.78439)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VIGA,PUMA,5 AVENIDA 4-15 ZONA 18 GUATEMALA,REGULAR,34.9,A,"5 AVENIDA 4-15 ZONA 18 GUATEMALA, GUATEMALA","(14.30399, -90.78439)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VIGA,PUMA,5 AVENIDA 4-15 ZONA 18 GUATEMALA,SUPER,35.17,A,"5 AVENIDA 4-15 ZONA 18 GUATEMALA, GUATEMALA","(14.30399, -90.78439)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VILLA,DON ARTURO,5 AVENIDA 4-16 ZONA 13 GUATEMALA,DIESEL,35.88,A,"5 AVENIDA 4-16 ZONA 13 GUATEMALA, GUATEMALA","(14.76614, -90.9913)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VILLA,DON ARTURO,5 AVENIDA 4-16 ZONA 13 GUATEMALA,REGULAR,33.75,A,"5 AVENIDA 4-16 ZONA 13 GUATEMALA, GUATEMALA","(14.76614, -90.9913)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VILLA,DON ARTURO,5 AVENIDA 4-16 ZONA 13 GUATEMALA,SUPER,35.88,A,"5 AVENIDA 4-16 ZONA 13 GUATEMALA, GUATEMALA","(14.76614, -90.9913)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VIRGEN POPAYAN,DON ARTURO,5 AVENIDA 4-16 ZONA 15 GUATEMALA,DIESEL,34.16,A,"5 AVENIDA 4-16 ZONA 15 GUATEMALA, GUATEMALA","(14.76614, -90.9913)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VIRGEN POPAYAN,DON ARTURO,5 AVENIDA 4-16 ZONA 15 GUATEMALA,REGULAR,36.14,A,"5 AVENIDA 4-16 ZONA 15 GUATEMALA, GUATEMALA","(14.76614, -90.9913)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VIRGEN POPAYAN,DON ARTURO,5 AVENIDA 4-16 ZONA 15 GUATEMALA,SUPER,37.5,A,"5 AVENIDA 4-16 ZONA 15 GUATEMALA, GUATEMALA","(14.76614, -90.9913)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VIRGEN S.A.S.,SHELL,5 AVENIDA 4-16 ZONA 19 GUATEMALA,DIESEL,36.75,A,"5 AVENIDA 4-16 ZONA 19 GUATEMALA, GUATEMALA","(14.76614, -90.99131)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VIRGEN S.A.S.,SHELL,5 AVENIDA 4-16 ZONA 19 GUATEMALA,REGULAR,33.14,A,"5 AVENIDA 4-16 ZONA 19 GUATEMALA, GUATEMALA","(14.76614, -90.99131)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VIRGEN S.A.S.,SHELL,5 AVENIDA 4-16 ZONA 19 GUATEMALA,SUPER,37.1,A,"5 AVENIDA 4-16 ZONA 19 GUATEMALA, GUATEMALA","(14.76614, -90.99131)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VORAGINE,SHELL,5 AVENIDA 4-17 ZONA 8 GUATEMALA,DIESEL,33.9,A,"5 AVENIDA 4-17 ZONA 8 GUATEMALA, GUATEMALA","(15.16289, -90.8537)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VORAGINE,SHELL,5 AVENIDA 4-17 ZONA 8 GUATEMALA,REGULAR,35.88,A,"5 AVENIDA 4-17 ZONA 8 GUATEMALA, GUATEMALA","(15.16289, -90.8537)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA VORAGINE,SHELL,5 AVENIDA 4-17 ZONA 8 GUATEMALA,SUPER,34.72,A,"5 AVENIDA 4-17 ZONA 8 GUATEMALA, GUATEMALA","(15.16289, -90.8537)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA YE,UNO,5 AVENIDA 4-18 ZONA 15 GUATEMALA,DIESEL,33.14,A,"5 AVENIDA 4-18 ZONA 15 GUATEMALA, GUATEMALA","(14.76615, -90.99131)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA YE,UNO,5 AVENIDA 4-18 ZONA 15 GUATEMALA,REGULAR,36.14,A,"5 AVENIDA 4-18 ZONA 15 GUATEMALA, GUATEMALA","(14.76615, -90.99131)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA YE,UNO,5 AVENIDA 4-18 ZONA 15 GUATEMALA,SUPER,33.14,A,"5 AVENIDA 4-18 ZONA 15 GUATEMALA, GUATEMALA","(14.76615, -90.99131)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA YE VITERBO S.A.S,PUMA,5 AVENIDA 4-19 ZONA 14 GUATEMALA,DIESEL,34.9,A,"5 AVENIDA 4-19 ZONA 14 GUATEMALA, GUATEMALA","(14.76616, -90.99132)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA YE VITERBO S.A.S,PUMA,5 AVENIDA 4-19 ZONA 14 GUATEMALA,REGULAR,35.88,A,"5 AVENIDA 4-19 ZONA 14 GUATEMALA, GUATEMALA","(14.76616, -90.99132)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LA YE VITERBO S.A.S,PUMA,5 AVENIDA 4-19 ZONA 14 GUATEMALA,SUPER,36.5,A,"5 AVENIDA 4-19 ZONA 14 GUATEMALA, GUATEMALA","(14.76616, -90.99132)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS ABEJAS,TEXACO,5 AVENIDA 4-19 ZONA 19 GUATEMALA,DIESEL,35.88,A,"5 AVENIDA 4-19 ZONA 19 GUATEMALA, GUATEMALA","('NA', 'NA')"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS ABEJAS,TEXACO,5 AVENIDA 4-19 ZONA 19 GUATEMALA,REGULAR,33.9,A,"5 AVENIDA 4-19 ZONA 19 GUATEMALA, GUATEMALA","('NA', 'NA')"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS ABEJAS,TEXACO,5 AVENIDA 4-19 ZONA 19 GUATEMALA,SUPER,36.75,A,"5 AVENIDA 4-19 ZONA 19 GUATEMALA, GUATEMALA","('NA', 'NA')"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS AMERICAS,UNO,5 AVENIDA 4-19 ZONA 2 GUATEMALA,DIESEL,37.5,A,"5 AVENIDA 4-19 ZONA 2 GUATEMALA, GUATEMALA","(14.76616, -90.99132)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS AMERICAS,UNO,5 AVENIDA 4-19 ZONA 2 GUATEMALA,REGULAR,37.5,A,"5 AVENIDA 4-19 ZONA 2 GUATEMALA, GUATEMALA","(14.76616, -90.99132)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS AMERICAS,UNO,5 AVENIDA 4-19 ZONA 2 GUATEMALA,SUPER,37.1,A,"5 AVENIDA 4-19 ZONA 2 GUATEMALA, GUATEMALA","(14.76616, -90.99132)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS BALSAS,SHELL,5 AVENIDA 4-21 ZONA 1 GUATEMALA,DIESEL,33.14,A,"5 AVENIDA 4-21 ZONA 1 GUATEMALA, GUATEMALA","(14.76616, -90.99132)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS BALSAS,SHELL,5 AVENIDA 4-21 ZONA 1 GUATEMALA,REGULAR,36.75,A,"5 AVENIDA 4-21 ZONA 1 GUATEMALA, GUATEMALA","(14.76616, -90.99132)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS BALSAS,SHELL,5 AVENIDA 4-21 ZONA 1 GUATEMALA,SUPER,36.75,A,"5 AVENIDA 4-21 ZONA 1 GUATEMALA, GUATEMALA","(14.76616, -90.99132)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS GUACAMAYAS,DON ARTURO,5 AVENIDA 4-21 ZONA 3 GUATEMALA,DIESEL,34.16,A,"5 AVENIDA 4-21 ZONA 3 GUATEMALA, GUATEMALA","(14.76617, -90.99133)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS GUACAMAYAS,DON ARTURO,5 AVENIDA 4-21 ZONA 3 GUATEMALA,REGULAR,33.75,A,"5 AVENIDA 4-21 ZONA 3 GUATEMALA, GUATEMALA","(14.76617, -90.99133)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS GUACAMAYAS,DON ARTURO,5 AVENIDA 4-21 ZONA 3 GUATEMALA,SUPER,33.9,A,"5 AVENIDA 4-21 ZONA 3 GUATEMALA, GUATEMALA","(14.76617, -90.99133)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS GUAMAS,UNO,5 AVENIDA 4-9 ZONA 14 GUATEMALA,DIESEL,35.88,A,"5 AVENIDA 4-9 ZONA 14 GUATEMALA, GUATEMALA","(14.53579, -91.67972)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS GUAMAS,UNO,5 AVENIDA 4-9 ZONA 14 GUATEMALA,REGULAR,33.9,A,"5 AVENIDA 4-9 ZONA 14 GUATEMALA, GUATEMALA","(14.53579, -91.67972)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS GUAMAS,UNO,5 AVENIDA 4-9 ZONA 14 GUATEMALA,SUPER,36.14,A,"5 AVENIDA 4-9 ZONA 14 GUATEMALA, GUATEMALA","(14.53579, -91.67972)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS MARGARITAS MM,SHELL,5 AVENIDA 4-9 ZONA 3 GUATEMALA,DIESEL,36.14,A,"5 AVENIDA 4-9 ZONA 3 GUATEMALA, GUATEMALA","(14.53579, -91.67972)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS MARGARITAS MM,SHELL,5 AVENIDA 4-9 ZONA 3 GUATEMALA,REGULAR,37.5,A,"5 AVENIDA 4-9 ZONA 3 GUATEMALA, GUATEMALA","(14.53579, -91.67972)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS MARGARITAS MM,SHELL,5 AVENIDA 4-9 ZONA 3 GUATEMALA,SUPER,33.75,A,"5 AVENIDA 4-9 ZONA 3 GUATEMALA, GUATEMALA","(14.53579, -91.67972)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS MERCEDES,SHELL,6 AVENIDA 1-10 ZONA 17 GUATEMALA,DIESEL,36.14,A,"6 AVENIDA 1-10 ZONA 17 GUATEMALA, GUATEMALA","(14.53579, -91.67972)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS MERCEDES,SHELL,6 AVENIDA 1-10 ZONA 17 GUATEMALA,REGULAR,33.14,A,"6 AVENIDA 1-10 ZONA 17 GUATEMALA, GUATEMALA","(14.53579, -91.67972)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS MERCEDES,SHELL,6 AVENIDA 1-10 ZONA 17 GUATEMALA,SUPER,36.75,A,"6 AVENIDA 1-10 ZONA 17 GUATEMALA, GUATEMALA","(14.53579, -91.67972)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS PALMAS PRINCIPAL,DON ARTURO,6 AVENIDA 1-11 ZONA 15 GUATEMALA,DIESEL,35.88,A,"6 AVENIDA 1-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76618, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS PALMAS PRINCIPAL,DON ARTURO,6 AVENIDA 1-11 ZONA 15 GUATEMALA,REGULAR,34.72,A,"6 AVENIDA 1-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76618, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS PALMAS PRINCIPAL,DON ARTURO,6 AVENIDA 1-11 ZONA 15 GUATEMALA,SUPER,33.9,A,"6 AVENIDA 1-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76618, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS PALMERAS PALMIRA,UNO,6 AVENIDA 1-11 ZONA 5 GUATEMALA,DIESEL,36.75,A,"6 AVENIDA 1-11 ZONA 5 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS PALMERAS PALMIRA,UNO,6 AVENIDA 1-11 ZONA 5 GUATEMALA,REGULAR,36.75,A,"6 AVENIDA 1-11 ZONA 5 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS PALMERAS PALMIRA,UNO,6 AVENIDA 1-11 ZONA 5 GUATEMALA,SUPER,37.2,A,"6 AVENIDA 1-11 ZONA 5 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS PIEDRAS,UNO,6 AVENIDA 1-11 ZONA 9 GUATEMALA,DIESEL,35.88,A,"6 AVENIDA 1-11 ZONA 9 GUATEMALA, GUATEMALA","(14.7662, -90.99135)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS PIEDRAS,UNO,6 AVENIDA 1-11 ZONA 9 GUATEMALA,REGULAR,36.75,A,"6 AVENIDA 1-11 ZONA 9 GUATEMALA, GUATEMALA","(14.7662, -90.99135)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS PIEDRAS,UNO,6 AVENIDA 1-11 ZONA 9 GUATEMALA,SUPER,35.15,A,"6 AVENIDA 1-11 ZONA 9 GUATEMALA, GUATEMALA","(14.7662, -90.99135)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS PILAS,SHELL,6 AVENIDA 1-12 ZONA 15 GUATEMALA,DIESEL,37.1,A,"6 AVENIDA 1-12 ZONA 15 GUATEMALA, GUATEMALA","(14.7662, -90.99135)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS PILAS,SHELL,6 AVENIDA 1-12 ZONA 15 GUATEMALA,REGULAR,33.9,A,"6 AVENIDA 1-12 ZONA 15 GUATEMALA, GUATEMALA","(14.7662, -90.99135)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LAS PILAS,SHELL,6 AVENIDA 1-12 ZONA 15 GUATEMALA,SUPER,37.2,A,"6 AVENIDA 1-12 ZONA 15 GUATEMALA, GUATEMALA","(14.7662, -90.99135)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LIBERTADORES,UNO,6 AVENIDA 1-12 ZONA 19 GUATEMALA,DIESEL,34.72,A,"6 AVENIDA 1-12 ZONA 19 GUATEMALA, GUATEMALA","(14.70264, -91.86755)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LIBERTADORES,UNO,6 AVENIDA 1-12 ZONA 19 GUATEMALA,REGULAR,36.75,A,"6 AVENIDA 1-12 ZONA 19 GUATEMALA, GUATEMALA","(14.70264, -91.86755)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO LIBERTADORES,UNO,6 AVENIDA 1-12 ZONA 19 GUATEMALA,SUPER,36.75,A,"6 AVENIDA 1-12 ZONA 19 GUATEMALA, GUATEMALA","(14.70264, -91.86755)"
